Sport,Event,Name,Location,Year,Result,WR,Class,Age,Gender,Multiclass,NGB,Country,DOB,Wind,Typepool,SDMS,ID,Web_ID
Track ,1500 Meters,,,,00:00.0,,T33,M35,Female,no,CP,USA,,,,,Track 1500 MetersT33M35,Track1500 MetersT33M35Female
Track ,1500 Meters,,,,00:00.0,,T33,M35,Male,no,CP,USA,,,,,Track 1500 MetersT33M35,Track1500 MetersT33M35Male
Track ,1500 Meters,,,,00:00.0,,T33,M50,Female,no,CP,USA,,,,,Track 1500 MetersT33M50,Track1500 MetersT33M50Female
Track ,1500 Meters,,,,00:00.0,,T33,M50,Male,no,CP,USA,,,,,Track 1500 MetersT33M50,Track1500 MetersT33M50Male
Track ,1500 Meters,,,,00:00.0,,T33,M60,Female,no,CP,USA,,,,,Track 1500 MetersT33M60,Track1500 MetersT33M60Female
Track ,1500 Meters,,,,00:00.0,,T33,M60,Male,no,CP,USA,,,,,Track 1500 MetersT33M60,Track1500 MetersT33M60Male
Track ,1500 Meters,,,,00:00.0,,T33,U14,Female,no,CP,USA,,,,,Track 1500 MetersT33U14,Track1500 MetersT33U14Female
Track ,1500 Meters,,,,00:00.0,,T33,U14,Male,no,CP,USA,,,,,Track 1500 MetersT33U14,Track1500 MetersT33U14Male
Track ,1500 Meters,"Messer, Kristen",Nationals,2006,06:50.9,,T33,U20,Female,no,CP,USA,,,,,Track 1500 MetersT33U20,Track1500 MetersT33U20Female
Track ,1500 Meters,"Badgett, Mallerie",Nationals,2009,05:38.7,,T33,U23,Female,no,CP,USA,,,,,Track 1500 MetersT33U23,Track1500 MetersT33U23Female
Track ,1500 Meters,"Anderson, Jonathan",Nationals,2006,05:49.8,,T33,U23,Male,no,CP,USA,,,,,Track 1500 MetersT33U23,Track1500 MetersT33U23Male
Track ,1500 Meters,"Halka, Alexa ",Desert Challenge,2015,04:15.6,,T34,Adults,Female,no,CP,USA,,,,,Track 1500 MetersT34Adults,Track1500 MetersT34AdultsFemale
Track ,1500 Meters,"Pruitt, Austin",,2013,03:36.9,,T34,Adults,Male,no,CP,USA,,,,,Track 1500 MetersT34Adults,Track1500 MetersT34AdultsMale
Track ,1500 Meters,,,,00:00.0,,T34,M35,Female,no,CP,USA,,,,,Track 1500 MetersT34M35,Track1500 MetersT34M35Female
Track ,1500 Meters,,,,00:00.0,,T34,M35,Male,no,CP,USA,,,,,Track 1500 MetersT34M35,Track1500 MetersT34M35Male
Track ,1500 Meters,,,,00:00.0,,T34,M50,Female,no,CP,USA,,,,,Track 1500 MetersT34M50,Track1500 MetersT34M50Female
Track ,1500 Meters,,,,00:00.0,,T34,M50,Male,no,CP,USA,,,,,Track 1500 MetersT34M50,Track1500 MetersT34M50Male
Track ,1500 Meters,,,,00:00.0,,T34,M60,Female,no,CP,USA,,,,,Track 1500 MetersT34M60,Track1500 MetersT34M60Female
Track ,1500 Meters,,,,00:00.0,,T34,M60,Male,no,CP,USA,,,,,Track 1500 MetersT34M60,Track1500 MetersT34M60Male
Track ,1500 Meters,"Halko, Alexa",NJDC,2013,04:58.6,,T34,U14,Female,no,CP,USA,,,,,Track 1500 MetersT34U14,Track1500 MetersT34U14Female
Track ,1500 Meters,,,,00:00.0,,T34,U14,Male,no,CP,USA,,,,,Track 1500 MetersT34U14,Track1500 MetersT34U14Male
Track ,1500 Meters,"Penoyer, Lisa",Natioinals,2006,06:00.3,,T34,U20,Female,no,CP,USA,,,,,Track 1500 MetersT34U20,Track1500 MetersT34U20Female
Track,1500 meters,"Foster, Norris",Tri-State Regional Games,2017,04:11.3,,T34,U20,Male,no,CP,USA,,,,,Track1500 metersT34U20,Track1500 metersT34U20Male
Track ,1500 Meters,,,,00:00.0,,T34,U23,Female,no,CP,USA,,,,,Track 1500 MetersT34U23,Track1500 MetersT34U23Female
Track ,1500 Meters,"Foster, Sean",Nationals,2006,04:46.5,,T34,U23,Male,no,CP,USA,,,,,Track 1500 MetersT34U23,Track1500 MetersT34U23Male
Track ,1500 Meters,,,,00:00.0,,T35,Adults,Female,no,CP,USA,,,,,Track 1500 MetersT35Adults,Track1500 MetersT35AdultsFemale
Track ,1500 Meters,"Borchard, Kelly",,2007,05:27.6,,T35,Adults,Male,no,CP,USA,,,,,Track 1500 MetersT35Adults,Track1500 MetersT35AdultsMale
Track ,1500 Meters,,,,00:00.0,,T35,M35,Female,no,CP,USA,,,,,Track 1500 MetersT35M35,Track1500 MetersT35M35Female
Track ,1500 Meters,,,,00:00.0,,T35,M35,Male,no,CP,USA,,,,,Track 1500 MetersT35M35,Track1500 MetersT35M35Male
Track ,1500 Meters,,,,00:00.0,,T35,M50,Female,no,CP,USA,,,,,Track 1500 MetersT35M50,Track1500 MetersT35M50Female
Track ,1500 Meters,,,,00:00.0,,T35,M50,Male,no,CP,USA,,,,,Track 1500 MetersT35M50,Track1500 MetersT35M50Male
Track ,1500 Meters,,,,00:00.0,,T35,M60,Female,no,CP,USA,,,,,Track 1500 MetersT35M60,Track1500 MetersT35M60Female
Track ,1500 Meters,,,,00:00.0,,T35,M60,Male,no,CP,USA,,,,,Track 1500 MetersT35M60,Track1500 MetersT35M60Male
Track ,1500 Meters,,,,00:00.0,,T35,U14,Female,no,CP,USA,,,,,Track 1500 MetersT35U14,Track1500 MetersT35U14Female
Track ,1500 Meters,,,,00:00.0,,T35,U14,Male,no,CP,USA,,,,,Track 1500 MetersT35U14,Track1500 MetersT35U14Male
Track ,1500 Meters,,,,00:00.0,,T35,U20,Female,no,CP,USA,,,,,Track 1500 MetersT35U20,Track1500 MetersT35U20Female
Track ,1500 Meters,"Wapner, Charles",Nationals,2005,06:02.4,,T35,U20,Male,no,CP,USA,,,,,Track 1500 MetersT35U20,Track1500 MetersT35U20Male
Track ,1500 Meters,,,,00:00.0,,T35,U23,Female,no,CP,USA,,,,,Track 1500 MetersT35U23,Track1500 MetersT35U23Female
Track ,1500 Meters,"Cassady, Brandon",Nationals,2007,08:06.2,,T35,U23,Male,no,CP,USA,,,,,Track 1500 MetersT35U23,Track1500 MetersT35U23Male
Track ,1500 Meters,"Bullis, Kimiko",Endeavor,2012,07:40.4,,T36,Adults,Female,no,CP,USA,,,,,Track 1500 MetersT36Adults,Track1500 MetersT36AdultsFemale
Track ,1500 Meters,"Parker, Joseph",,1996,04:26.9,,T36,Adults,Male,no,CP,USA,,,,,Track 1500 MetersT36Adults,Track1500 MetersT36AdultsMale
Track ,1500 Meters,,,,00:00.0,,T36,M35,Female,no,CP,USA,,,,,Track 1500 MetersT36M35,Track1500 MetersT36M35Female
Track ,1500 Meters,,,,00:00.0,,T36,M35,Male,no,CP,USA,,,,,Track 1500 MetersT36M35,Track1500 MetersT36M35Male
Track ,1500 Meters,,,,00:00.0,,T36,M50,Female,no,CP,USA,,,,,Track 1500 MetersT36M50,Track1500 MetersT36M50Female
Track ,1500 Meters,,,,00:00.0,,T36,M50,Male,no,CP,USA,,,,,Track 1500 MetersT36M50,Track1500 MetersT36M50Male
Track ,1500 Meters,,,,00:00.0,,T36,M60,Female,no,CP,USA,,,,,Track 1500 MetersT36M60,Track1500 MetersT36M60Female
Track ,1500 Meters,,,,00:00.0,,T36,M60,Male,no,CP,USA,,,,,Track 1500 MetersT36M60,Track1500 MetersT36M60Male
Track ,1500 Meters,"Badeaux, Alexandra",Nationals,2008,08:50.7,,T36,U14,Female,no,CP,USA,,,,,Track 1500 MetersT36U14,Track1500 MetersT36U14Female
Track ,1500 Meters,"Badeaux, Nicholas",Nationals,2010,07:01.8,,T36,U14,Male,no,CP,USA,,,,,Track 1500 MetersT36U14,Track1500 MetersT36U14Male
Track ,1500 Meters,,,,00:00.0,,T36,U20,Female,no,CP,USA,,,,,Track 1500 MetersT36U20,Track1500 MetersT36U20Female
Track ,1500 Meters,"Chasanoff, Thomas",Nationals,2005,05:50.0,,T36,U20,Male,no,CP,USA,,,,,Track 1500 MetersT36U20,Track1500 MetersT36U20Male
Track ,1500 Meters,,,,00:00.0,,T36,U23,Female,no,CP,USA,,,,,Track 1500 MetersT36U23,Track1500 MetersT36U23Female
Track ,1500 Meters,"Garten, Jeff",Nationals,2010,08:05.2,,T36,U23,Male,no,CP,USA,,,,,Track 1500 MetersT36U23,Track1500 MetersT36U23Male
Track ,1500 Meters,"Stevens, Kira",Jr. Nationals,2016,08:33.3,,T37,Adults,Female,no,CP,USA,,,,,Track 1500 MetersT37Adults,Track1500 MetersT37AdultsFemale
Track ,1500 Meters,"Zimmerman, Dana",,2000,04:30.1,,T37,Adults,Male,no,CP,USA,,,,,Track 1500 MetersT37Adults,Track1500 MetersT37AdultsMale
Track ,1500 Meters,,,,00:00.0,,T37,M35,Female,no,CP,USA,,,,,Track 1500 MetersT37M35,Track1500 MetersT37M35Female
Track ,1500 Meters,,,,00:00.0,,T37,M35,Male,no,CP,USA,,,,,Track 1500 MetersT37M35,Track1500 MetersT37M35Male
Track ,1500 Meters,,,,00:00.0,,T37,M50,Female,no,CP,USA,,,,,Track 1500 MetersT37M50,Track1500 MetersT37M50Female
Track ,1500 Meters,,,,00:00.0,,T37,M50,Male,no,CP,USA,,,,,Track 1500 MetersT37M50,Track1500 MetersT37M50Male
Track ,1500 Meters,,,,00:00.0,,T37,M60,Female,no,CP,USA,,,,,Track 1500 MetersT37M60,Track1500 MetersT37M60Female
Track ,1500 Meters,,,,00:00.0,,T37,M60,Male,no,CP,USA,,,,,Track 1500 MetersT37M60,Track1500 MetersT37M60Male
Track,1500 Meters,"Stevens, Kira",Junior Nationals,2017,07:11.4,,T37,U14,Female,no,,USA,,,,,Track1500 MetersT37U14,Track1500 MetersT37U14Female
Track ,1500 Meters,"Biser, Vincent",,,06:16.0,,T37,U14,Male,no,CP,USA,,,,,Track 1500 MetersT37U14,Track1500 MetersT37U14Male
Track ,1500 Meters,"Styer, D.",,,07:55.0,,T37,U20,Female,no,CP,USA,,,,,Track 1500 MetersT37U20,Track1500 MetersT37U20Female
Track ,1500 Meters,"Zimmerman, D.",,,04:52.0,,T37,U20,Male,no,CP,USA,,,,,Track 1500 MetersT37U20,Track1500 MetersT37U20Male
Track ,1500 Meters,,,,00:00.0,,T37,U23,Female,no,CP,USA,,,,,Track 1500 MetersT37U23,Track1500 MetersT37U23Female
Track ,1500 Meters,,,,00:00.0,,T37,U23,Male,no,CP,USA,,,,,Track 1500 MetersT37U23,Track1500 MetersT37U23Male
Track ,1500 Meters,"Seely, Allysa",Desert Challenge,2013,06:42.6,,T38,Adults,Female,no,CP,USA,,,,,Track 1500 MetersT38Adults,Track1500 MetersT38AdultsFemale
Track ,1500 Meters,"Handley, Austin",Occidental,2015,04:27.5,,T38,Adults,Male,no,CP,USA,,,,,Track 1500 MetersT38Adults,Track1500 MetersT38AdultsMale
Track ,1500 Meters,,,,00:00.0,,T38,M35,Female,no,CP,USA,,,,,Track 1500 MetersT38M35,Track1500 MetersT38M35Female
Track ,1500 Meters,,,,00:00.0,,T38,M35,Male,no,CP,USA,,,,,Track 1500 MetersT38M35,Track1500 MetersT38M35Male
Track ,1500 Meters,,,,00:00.0,,T38,M50,Female,no,CP,USA,,,,,Track 1500 MetersT38M50,Track1500 MetersT38M50Female
Track ,1500 Meters,,,,00:00.0,,T38,M50,Male,no,CP,USA,,,,,Track 1500 MetersT38M50,Track1500 MetersT38M50Male
Track ,1500 Meters,,,,00:00.0,,T38,M60,Female,no,CP,USA,,,,,Track 1500 MetersT38M60,Track1500 MetersT38M60Female
Track ,1500 Meters,,,,00:00.0,,T38,M60,Male,no,CP,USA,,,,,Track 1500 MetersT38M60,Track1500 MetersT38M60Male
Track,1500 Meters,"Guimaraes, Catarina",Tri-State Games,2017,06:58.8,,T38,U14,Female,no,,USA,,,,,Track1500 MetersT38U14,Track1500 MetersT38U14Female
Track ,1500 Meters,"Sullivan, Isaac",NJDC,2012,08:44.5,,T38,U14,Male,no,CP,USA,,,,,Track 1500 MetersT38U14,Track1500 MetersT38U14Male
Track ,1500 Meters,,,,00:00.0,,T38,U20,Female,no,CP,USA,,,,,Track 1500 MetersT38U20,Track1500 MetersT38U20Female
Track ,1500 Meters,"Badeaux, Nicholas",NJDC,2015,06:05.9,,T38,U20,Male,no,CP,USA,,,,,Track 1500 MetersT38U20,Track1500 MetersT38U20Male
Track ,1500 Meters,,,,00:00.0,,T38,U23,Female,no,CP,USA,,,,,Track 1500 MetersT38U23,Track1500 MetersT38U23Female
Track ,1500 Meters,,,,00:00.0,,T38,U23,Male,no,CP,USA,,,,,Track 1500 MetersT38U23,Track1500 MetersT38U23Male
Track ,1500 Meters,"Ingmire, Talea",Tri-State,2016,04:08.3,,T42,Adults,Female,no,DS,USA,,,,,Track 1500 MetersT42Adults,Track1500 MetersT42AdultsFemale
Track ,1500 Meters,"Messer, Kevin",Desert Challenge,2015,05:33.8,,T42,Adults,Male,no,DS,USA,,,,,Track 1500 MetersT42Adults,Track1500 MetersT42AdultsMale
Track ,1500 Meters,,,,00:00.0,,T43,Adults,Female,no,DS,USA,,,,,Track 1500 MetersT43Adults,Track1500 MetersT43AdultsFemale
Track ,1500 Meters, ,,,00:00.0,,T43,Adults,Male,no,DS,USA,,,,,Track 1500 MetersT43Adults,Track1500 MetersT43AdultsMale
Track ,1500 Meters,,,,00:00.0,,T43,M35,Female,no,DS,USA,,,,,Track 1500 MetersT43M35,Track1500 MetersT43M35Female
Track ,1500 Meters,,,,00:00.0,,T43,M35,Male,no,DS,USA,,,,,Track 1500 MetersT43M35,Track1500 MetersT43M35Male
Track ,1500 Meters,,,,00:00.0,,T43,M50,Female,no,DS,USA,,,,,Track 1500 MetersT43M50,Track1500 MetersT43M50Female
Track ,1500 Meters,,,,00:00.0,,T43,M50,Male,no,DS,USA,,,,,Track 1500 MetersT43M50,Track1500 MetersT43M50Male
Track ,1500 Meters,,,,00:00.0,,T43,M60,Female,no,DS,USA,,,,,Track 1500 MetersT43M60,Track1500 MetersT43M60Female
Track ,1500 Meters,,,,00:00.0,,T43,M60,Male,no,DS,USA,,,,,Track 1500 MetersT43M60,Track1500 MetersT43M60Male
Track ,1500 Meters,,,,00:00.0,,T43,U14,Female,no,DS,USA,,,,,Track 1500 MetersT43U14,Track1500 MetersT43U14Female
Track ,1500 Meters,,,,00:00.0,,T43,U14,Male,no,DS,USA,,,,,Track 1500 MetersT43U14,Track1500 MetersT43U14Male
Track,1500 Meters,"Schultz, Luke",Tri-State Regional Games,2017,07:35.7,,T43,U20,Male,no,DS,USA,,,,,Track1500 MetersT43U20,Track1500 MetersT43U20Male
Track ,1500 Meters,,,,00:00.0,,T43,U23,Male,no,DS,USA,,,,,Track 1500 MetersT43U23,Track1500 MetersT43U23Male
Track ,1500 Meters,"Norman, Grace","Vandalia, Ohio",2016,04:52.2,,T44,Adults,Female,no,DS,USA,,,,,Track 1500 MetersT44Adults,Track1500 MetersT44AdultsFemale
Track ,1500 Meters,"Ortiz, James",Woodhall,2015,04:29.0,,T44,Adults,Male,no,DS,USA,,,,,Track 1500 MetersT44Adults,Track1500 MetersT44AdultsMale
Track ,1500 Meters,,,,00:00.0,,T44,M35,Female,no,DS,USA,,,,,Track 1500 MetersT44M35,Track1500 MetersT44M35Female
Track ,1500 Meters,,,,00:00.0,,T44,M35,Male,no,DS,USA,,,,,Track 1500 MetersT44M35,Track1500 MetersT44M35Male
Track ,1500 Meters,,,,00:00.0,,T44,M50,Female,no,DS,USA,,,,,Track 1500 MetersT44M50,Track1500 MetersT44M50Female
Track ,1500 Meters,,,,00:00.0,,T44,M50,Male,no,DS,USA,,,,,Track 1500 MetersT44M50,Track1500 MetersT44M50Male
Track ,1500 Meters,,,,00:00.0,,T44,M60,Female,no,DS,USA,,,,,Track 1500 MetersT44M60,Track1500 MetersT44M60Female
Track ,1500 Meters,,,,00:00.0,,T44,M60,Male,no,DS,USA,,,,,Track 1500 MetersT44M60,Track1500 MetersT44M60Male
Track ,1500 Meters,"Heims, Jessica",Nationals,2011,07:10.5,,T44,U14,Female,no,DS,USA,,,,,Track 1500 MetersT44U14,Track1500 MetersT44U14Female
Track ,1500 Meters,,,,00:00.0,,T44,U14,Male,no,DS,USA,,,,,Track 1500 MetersT44U14,Track1500 MetersT44U14Male
Track ,1500 Meters,,,,00:00.0,,T44,U20,Female,no,DS,USA,,,,,Track 1500 MetersT44U20,Track1500 MetersT44U20Female
Track ,1500 Meters,,,,00:00.0,,T44,U20,Male,no,DS,USA,,,,,Track 1500 MetersT44U20,Track1500 MetersT44U20Male
Track ,1500 Meters,,,,00:00.0,,T44,U23,Female,no,DS,USA,,,,,Track 1500 MetersT44U23,Track1500 MetersT44U23Female
Track ,1500 Meters,,,,00:00.0,,T44,U23,Male,no,DS,USA,,,,,Track 1500 MetersT44U23,Track1500 MetersT44U23Male
Track ,1500 Meters,,,,00:00.0,,T45,Adults,Female,no,DS,USA,,,,,Track 1500 MetersT45Adults,Track1500 MetersT45AdultsFemale
Track ,1500 Meters,,,,00:00.0,,T45,Adults,Male,no,DS,USA,,,,,Track 1500 MetersT45Adults,Track1500 MetersT45AdultsMale
Track ,1500 Meters,,,,00:00.0,,T45,M35,Female,no,DS,USA,,,,,Track 1500 MetersT45M35,Track1500 MetersT45M35Female
Track ,1500 Meters,,,,00:00.0,,T45,M35,Male,no,DS,USA,,,,,Track 1500 MetersT45M35,Track1500 MetersT45M35Male
Track ,1500 Meters,,,,00:00.0,,T45,M50,Female,no,DS,USA,,,,,Track 1500 MetersT45M50,Track1500 MetersT45M50Female
Track ,1500 Meters,,,,00:00.0,,T45,M50,Male,no,DS,USA,,,,,Track 1500 MetersT45M50,Track1500 MetersT45M50Male
Track ,1500 Meters,,,,00:00.0,,T45,M60,Female,no,DS,USA,,,,,Track 1500 MetersT45M60,Track1500 MetersT45M60Female
Track ,1500 Meters,,,,00:00.0,,T45,M60,Male,no,DS,USA,,,,,Track 1500 MetersT45M60,Track1500 MetersT45M60Male
Track ,1500 Meters,,,,00:00.0,,T45,U14,Female,no,DS,USA,,,,,Track 1500 MetersT45U14,Track1500 MetersT45U14Female
Track ,1500 Meters,,,,00:00.0,,T45,U14,Male,no,DS,USA,,,,,Track 1500 MetersT45U14,Track1500 MetersT45U14Male
Track ,1500 Meters,,,,00:00.0,,T45,U20,Female,no,DS,USA,,,,,Track 1500 MetersT45U20,Track1500 MetersT45U20Female
Track ,1500 Meters,,,,00:00.0,,T45,U20,Male,no,DS,USA,,,,,Track 1500 MetersT45U20,Track1500 MetersT45U20Male
Track ,1500 Meters,,,,00:00.0,,T45,U23,Female,no,DS,USA,,,,,Track 1500 MetersT45U23,Track1500 MetersT45U23Female
Track ,1500 Meters,,,,00:00.0,,T45,U23,Male,no,DS,USA,,,,,Track 1500 MetersT45U23,Track1500 MetersT45U23Male
Track ,1500 Meters, ,,,00:00.0,,T46,Adults,Female,no,DS,USA,,,,,Track 1500 MetersT46Adults,Track1500 MetersT46AdultsFemale
Track ,1500 Meters,"Hammer, Chris",Portland Classic,2012,05:38.0,,T46,Adults,Male,no,DS,USA,,,,,Track 1500 MetersT46Adults,Track1500 MetersT46AdultsMale
Track ,1500 Meters,"Kaplan, Lan Fen",Nationals,2008,06:51.0,,T46,U20,Female,no,DS,USA,,,,,Track 1500 MetersT46U20,Track1500 MetersT46U20Female
Track ,1500 Meters,"Lecates, Parker",Nationals,2007,04:51.2,,T46,U20,Male,no,DS,USA,,,,,Track 1500 MetersT46U20,Track1500 MetersT46U20Male
Track ,1500 Meters,,,,00:00.0,,T46,U23,Female,no,DS,USA,,,,,Track 1500 MetersT46U23,Track1500 MetersT46U23Female
Track ,1500 Meters,,,,00:00.0,,T46,U23,Male,no,DS,USA,,,,,Track 1500 MetersT46U23,Track1500 MetersT46U23Male
Track ,1500 Meters,"Francklin, Shannon",,1997,06:52.7,,T51,Adults,Female,no,WC,USA,,,,,Track 1500 MetersT51Adults,Track1500 MetersT51AdultsFemale
Track ,1500 Meters,"Dodson, Bart",,1995,05:21.9,,T51,Adults,Male,no,WC,USA,,,,,Track 1500 MetersT51Adults,Track1500 MetersT51AdultsMale
Track ,1500 Meters,,,,00:00.0,,T51,M35,Female,no,WC,USA,,,,,Track 1500 MetersT51M35,Track1500 MetersT51M35Female
Track ,1500 Meters,,,,00:00.0,,T51,M35,Male,no,WC,USA,,,,,Track 1500 MetersT51M35,Track1500 MetersT51M35Male
Track ,1500 Meters,,,,00:00.0,,T51,M50,Female,no,WC,USA,,,,,Track 1500 MetersT51M50,Track1500 MetersT51M50Female
Track ,1500 Meters,,,,00:00.0,,T51,M50,Male,no,WC,USA,,,,,Track 1500 MetersT51M50,Track1500 MetersT51M50Male
Track ,1500 Meters,,,,00:00.0,,T51,M60,Female,no,WC,USA,,,,,Track 1500 MetersT51M60,Track1500 MetersT51M60Female
Track ,1500 Meters,,,,00:00.0,,T51,M60,Male,no,WC,USA,,,,,Track 1500 MetersT51M60,Track1500 MetersT51M60Male
Track ,1500 Meters,,,,00:00.0,,T51,U14,Female,no,WC,USA,,,,,Track 1500 MetersT51U14,Track1500 MetersT51U14Female
Track ,1500 Meters,,,,00:00.0,,T51,U14,Male,no,WC,USA,,,,,Track 1500 MetersT51U14,Track1500 MetersT51U14Male
Track ,1500 Meters,"Fuller, Julie",Nationals,1997,09:02.5,,T51,U20,Female,no,WC,USA,,,,,Track 1500 MetersT51U20,Track1500 MetersT51U20Female
Track ,1500 Meters,,,,00:00.0,,T51,U20,Male,no,WC,USA,,,,,Track 1500 MetersT51U20,Track1500 MetersT51U20Male
Track ,1500 Meters,,,,00:00.0,,T51,U23,Female,no,WC,USA,,,,,Track 1500 MetersT51U23,Track1500 MetersT51U23Female
Track ,1500 Meters,,,,00:00.0,,T51,U23,Male,no,WC,USA,,,,,Track 1500 MetersT51U23,Track1500 MetersT51U23Male
Track ,1500 Meters,"Siegle, Judith",,1997,04:53.3,,T52,Adults,Female,no,WC,USA,,,,,Track 1500 MetersT52Adults,Track1500 MetersT52AdultsFemale
Track ,1500 Meters,"Martin, Ray","Arbon, Switzerland",2015,03:29.8,,T52,Adults,Male,no,WC,USA,,,,,Track 1500 MetersT52Adults,Track1500 MetersT52AdultsMale
Track ,1500 Meters,,,,00:00.0,,T52,M35,Female,no,WC,USA,,,,,Track 1500 MetersT52M35,Track1500 MetersT52M35Female
Track ,1500 Meters,Bridis Ted,Sunshine,1993,04:44.5,,T52,M35,Male,no,WC,USA,,,,,Track 1500 MetersT52M35,Track1500 MetersT52M35Male
Track ,1500 Meters,,,,00:00.0,,T52,M50,Female,no,WC,USA,,,,,Track 1500 MetersT52M50,Track1500 MetersT52M50Female
Track ,1500 Meters,,,,00:00.0,,T52,M50,Male,no,WC,USA,,,,,Track 1500 MetersT52M50,Track1500 MetersT52M50Male
Track ,1500 Meters,,,,00:00.0,,T52,M60,Female,no,WC,USA,,,,,Track 1500 MetersT52M60,Track1500 MetersT52M60Female
Track ,1500 Meters,,,,00:00.0,,T52,M60,Male,no,WC,USA,,,,,Track 1500 MetersT52M60,Track1500 MetersT52M60Male
Track ,1500 Meters,,,,00:00.0,,T52,U14,Female,no,WC,USA,,,,,Track 1500 MetersT52U14,Track1500 MetersT52U14Female
Track ,1500 Meters,"Iannotta, Gianfranco",Nationals,2007,05:21.2,,T52,U14,Male,no,WC,USA,,,,,Track 1500 MetersT52U14,Track1500 MetersT52U14Male
Track ,1500 Meters,"Johnson, Erin",Nationals,1999,06:34.9,,T52,U20,Female,no,WC,USA,,,,,Track 1500 MetersT52U20,Track1500 MetersT52U20Female
Track,1500 Meters,"Rigo, Isaiah",Desert Challenge,2017,03:43.4,,T52,U20,Male,no,WC,USA,,,,,Track1500 MetersT52U20,Track1500 MetersT52U20Male
Track ,1500 Meters,Ives-Rublee Mia,Nationals,2004,06:13.3,,T52,U23,Female,no,WC,USA,,,,,Track 1500 MetersT52U23,Track1500 MetersT52U23Female
Track ,1500 Meters,"Iannotta, Gianfranco",Desert Challenge,2015,05:02.9,,T52,U23,Male,no,WC,USA,,,,,Track 1500 MetersT52U23,Track1500 MetersT52U23Male
Track ,1500 Meters," Reilly, Shirley",,2012,03:22.4,,T53,Adults,Female,no,WC,USA,,,,,Track 1500 MetersT53Adults,Track1500 MetersT53AdultsFemale
Track ,1500 Meters,"George, Joshua","Notwell, Switzerland",2012,02:56.0,,T53,Adults,Male,no,WC,USA,,,,,Track 1500 MetersT53Adults,Track1500 MetersT53AdultsMale
Track ,1500 Meters,,,,00:00.0,,T53,M35,Female,no,WC,USA,,,,,Track 1500 MetersT53M35,Track1500 MetersT53M35Female
Track ,1500 Meters,Carnes Kenny,Nationals,1998,03:14.0,,T53,M35,Male,no,WC,USA,,,,,Track 1500 MetersT53M35,Track1500 MetersT53M35Male
Track ,1500 Meters,,,,00:00.0,,T53,M50,Female,no,BA,USA,,,,,Track 1500 MetersT53M50,Track1500 MetersT53M50Female
Track ,1500 Meters,,,,00:00.0,,T53,M50,Male,no,BA,USA,,,,,Track 1500 MetersT53M50,Track1500 MetersT53M50Male
Track ,1500 Meters,,,,00:00.0,,T53,M60,Female,no,BA,USA,,,,,Track 1500 MetersT53M60,Track1500 MetersT53M60Female
Track ,1500 Meters,,,,00:00.0,,T53,M60,Male,no,BA,USA,,,,,Track 1500 MetersT53M60,Track1500 MetersT53M60Male
Track ,1500 Meters,"McFadden, Tatyana",Nationals,2002,04:15.9,,T53,U14,Female,no,WC,USA,,,,,Track 1500 MetersT53U14,Track1500 MetersT53U14Female
Track ,1500 Meters,Bobowski Zachary,Nationals,2002,04:18.7,,T53,U14,Male,no,WC,USA,,,,,Track 1500 MetersT53U14,Track1500 MetersT53U14Male
Track ,1500 Meters,"Blauwet, Cheri",Nationals,1999,04:07.3,,T53,U20,Female,no,WC,USA,,,,,Track 1500 MetersT53U20,Track1500 MetersT53U20Female
Track,1500 Meters,"Croft, Phillip",US Paralympics National Championship,2017,03:30.4,,T53,U20,Male,no,,USA,,,,,Track1500 MetersT53U20,Track1500 MetersT53U20Male
Track,1500 Meters,"Kinghorn, Samantha",Fast Cow,2017,03:31.4,,T53,U23,Female,no,,USA,,,,,Track1500 MetersT53U23,Track1500 MetersT53U23Female
Track,1500 Meters,"Gibbs, Matthew",Tri-State Regional Games,2017,03:48.2,,T53,U23,Male,no,WC,USA,,,,,Track1500 MetersT53U23,Track1500 MetersT53U23Male
Track ,1500 Meters," McFadden, Tatyana",Arbon,2015,03:13.3,,T54,Adults,Female,no,WC,USA,,,,,Track 1500 MetersT54Adults,Track1500 MetersT54AdultsFemale
Track ,1500 Meters,"Hollonbeck, Scot",,2005,02:58.6,,T54,Adults,Male,no,WC,USA,,,,,Track 1500 MetersT54Adults,Track1500 MetersT54AdultsMale
Track ,1500 Meters,,,,00:00.0,,T54,M35,Female,no,WC,USA,,,,,Track 1500 MetersT54M35,Track1500 MetersT54M35Female
Track ,1500 Meters,Carnes Kenny,Nationals,1998,03:14.0,,T54,M35,Male,no,WC,USA,,,,,Track 1500 MetersT54M35,Track1500 MetersT54M35Male
Track ,1500 Meters,,,,00:00.0,,T54,M50,Female,no,BA,USA,,,,,Track 1500 MetersT54M50,Track1500 MetersT54M50Female
Track ,1500 Meters,,,,00:00.0,,T54,M50,Male,no,BA,USA,,,,,Track 1500 MetersT54M50,Track1500 MetersT54M50Male
Track ,1500 Meters,,,,00:00.0,,T54,M60,Female,no,BA,USA,,,,,Track 1500 MetersT54M60,Track1500 MetersT54M60Female
Track ,1500 Meters,,,,00:00.0,,T54,M60,Male,no,BA,USA,,,,,Track 1500 MetersT54M60,Track1500 MetersT54M60Male
Track ,1500 Meters,"Weber, Amber",Nationals,2006,04:26.5,,T54,U14,Female,no,WC,USA,,,,,Track 1500 MetersT54U14,Track1500 MetersT54U14Female
